time	V(n004)
Step Information: Wyp=100m  (Run: 1/9)
1.032961887055089e-002	1.330873e+000
1.032962364499098e-002	1.330866e+000
1.032962768946344e-002	1.330860e+000
1.032962901811503e-002	1.330858e+000
1.032963011011772e-002	1.330856e+000
1.032963049195328e-002	1.330855e+000
1.032963078105898e-002	1.330855e+000
1.032963090023453e-002	1.330855e+000
1.032963097839468e-002	1.330855e+000
1.032963101925594e-002	1.330855e+000
1.032963104533214e-002	1.330855e+000
1.032963108103915e-002	1.330855e+000
1.032963109960775e-002	1.330855e+000
1.032963130259930e-002	1.330854e+000
1.034870641169856e-002	1.301953e+000
1.034911028629974e-002	1.301341e+000
1.034926486065091e-002	1.301106e+000
1.034928860588854e-002	1.301071e+000
1.034931200677181e-002	1.301035e+000
1.034983127109113e-002	1.300294e+000
1.035887706171751e-002	1.300254e+000
1.036107986501689e-002	1.303863e+000
1.036118986130702e-002	1.304086e+000
1.036140985388727e-002	1.304540e+000
1.036176473924897e-002	1.305283e+000
1.036177161401711e-002	1.305298e+000
1.036221022422397e-002	1.306226e+000
1.037346284469168e-002	1.326352e+000
1.038472646478839e-002	1.339275e+000
1.040725370498182e-002	1.348671e+000
1.043302033534873e-002	1.341316e+000
1.043527005413388e-002	1.338619e+000
1.043976949170418e-002	1.332784e+000
1.044074181909069e-002	1.331431e+000
1.044161061474979e-002	1.330160e+000
1.044185102133827e-002	1.329802e+000
1.044204376276307e-002	1.329512e+000
1.044210756073840e-002	1.329416e+000
1.044216067398308e-002	1.329336e+000
1.044217833823092e-002	1.329309e+000
1.044219336174709e-002	1.329286e+000
1.044219825592813e-002	1.329279e+000
1.044220240278319e-002	1.329273e+000
1.044220376467756e-002	1.329271e+000
1.044220488511117e-002	1.329269e+000
1.044220527613032e-002	1.329268e+000
1.044220557286379e-002	1.329268e+000
1.044220569466518e-002	1.329268e+000
1.044220577476594e-002	1.329268e+000
1.044220581647284e-002	1.329268e+000
1.044220584267999e-002	1.329268e+000
1.044220587920065e-002	1.329268e+000
1.044220589822965e-002	1.329268e+000
1.044220598557880e-002	1.329267e+000
1.046119235095615e-002	1.300500e+000
1.046175236737488e-002	1.299652e+000
1.046175453014279e-002	1.299648e+000
1.046175516697814e-002	1.299647e+000
1.046175569380872e-002	1.299647e+000
1.046231721034873e-002	1.298843e+000
1.047112948014327e-002	1.298690e+000
1.047356580427448e-002	1.302440e+000
1.047380428799130e-002	1.302925e+000
1.047405867062257e-002	1.303458e+000
1.047418189840452e-002	1.303720e+000
1.047418237976304e-002	1.303721e+000
1.047469507127876e-002	1.304817e+000
1.049332647246861e-002	1.334583e+000
1.051196242345118e-002	1.346274e+000
1.054125929845118e-002	1.344520e+000
1.054438141521374e-002	1.342307e+000
1.055062564873887e-002	1.335038e+000
1.055228866355216e-002	1.332864e+000
1.055421113026367e-002	1.330134e+000
1.055461381714809e-002	1.329543e+000
1.055489824685313e-002	1.329118e+000
1.055499367079748e-002	1.328974e+000
1.055506777866982e-002	1.328862e+000
1.055509443228726e-002	1.328822e+000
1.055511658996656e-002	1.328788e+000
1.055512411259139e-002	1.328777e+000
1.055513051544756e-002	1.328767e+000
1.055513261755294e-002	1.328764e+000
1.055513437631068e-002	1.328761e+000
1.055513497147875e-002	1.328760e+000
1.055513543999640e-002	1.328760e+000
1.055513561917205e-002	1.328759e+000
1.055513574326449e-002	1.328759e+000
1.055513580297649e-002	1.328759e+000
1.055513583962829e-002	1.328759e+000
1.055513586844390e-002	1.328759e+000
1.055513590161762e-002	1.328759e+000
1.055513595582322e-002	1.328759e+000
1.057367829021374e-002	1.300665e+000
1.057423275220121e-002	1.299824e+000
1.057423958229589e-002	1.299814e+000
1.057424138593789e-002	1.299811e+000
1.057424303787526e-002	1.299809e+000
1.057480314960632e-002	1.299007e+000
1.058492660475625e-002	1.300568e+000
1.058605174353208e-002	1.302605e+000
1.058622084960836e-002	1.302948e+000
1.058644632437672e-002	1.303416e+000
1.058672565338791e-002	1.304006e+000
1.058672653414873e-002	1.304008e+000
1.058718083075819e-002	1.304975e+000
1.059871999774831e-002	1.325660e+000
1.061026480184982e-002	1.338769e+000
1.063335441005283e-002	1.348168e+000
1.065799221386391e-002	1.340950e+000
1.066024193264906e-002	1.338281e+000
1.066474137021937e-002	1.332499e+000
1.066579196859951e-002	1.331047e+000
1.066682537742496e-002	1.329541e+000
1.066708730928943e-002	1.329152e+000
1.066729319290045e-002	1.328843e+000
1.066736093628670e-002	1.328741e+000
1.066741657222834e-002	1.328657e+000
1.066743533133239e-002	1.328628e+000
1.066745122979985e-002	1.328604e+000
1.066745644399028e-002	1.328596e+000
1.066746086746554e-002	1.328590e+000
1.066746231930829e-002	1.328588e+000
1.066746351724776e-002	1.328586e+000
1.066746393306885e-002	1.328585e+000
1.066746425052213e-002	1.328585e+000
1.066746437936154e-002	1.328584e+000
1.066746446471778e-002	1.328584e+000
1.066746450867643e-002	1.328584e+000
1.066746453584336e-002	1.328584e+000
1.066746457540121e-002	1.328584e+000
1.066746459719147e-002	1.328584e+000
1.066746462714525e-002	1.328584e+000
1.068616422947133e-002	1.300251e+000
1.068672424589009e-002	1.299403e+000
1.068672640865800e-002	1.299400e+000
1.068672704549335e-002	1.299399e+000
1.068672757232392e-002	1.299398e+000
1.068728908886391e-002	1.298594e+000
1.069610135865313e-002	1.298442e+000
1.069853768278967e-002	1.302191e+000
1.069877615130648e-002	1.302676e+000
1.069903051772441e-002	1.303209e+000
1.069915380934639e-002	1.303471e+000
1.069915429095429e-002	1.303472e+000
1.069966254218225e-002	1.304559e+000
1.071697195821038e-002	1.332870e+000
1.073428983023071e-002	1.345173e+000
1.076358670523070e-002	1.345626e+000
1.076935329372893e-002	1.341579e+000
1.078088647072537e-002	1.327539e+000
1.078089480947002e-002	1.327528e+000
1.078091148695931e-002	1.327502e+000
1.078091529696086e-002	1.327497e+000
1.078091678999859e-002	1.327494e+000
1.078091681606574e-002	1.327494e+000
1.078091686820003e-002	1.327494e+000
1.078091690361308e-002	1.327494e+000
1.078091693927822e-002	1.327494e+000
1.078091919174551e-002	1.327491e+000
1.079865016872893e-002	1.300626e+000
1.079921018514780e-002	1.299777e+000
1.079921234791572e-002	1.299774e+000
1.079921298475106e-002	1.299773e+000
1.079921351158164e-002	1.299772e+000
1.079977502812150e-002	1.298968e+000
1.080858729789144e-002	1.298816e+000
1.081102362204726e-002	1.302565e+000
1.081126203549625e-002	1.303050e+000
1.081151634317516e-002	1.303583e+000
1.081163986608201e-002	1.303845e+000
1.081164034859337e-002	1.303846e+000
1.081214848143984e-002	1.304932e+000
1.082727926208829e-002	1.330616e+000
1.084241743442245e-002	1.343432e+000
1.087171430942245e-002	1.347497e+000
1.088183923298652e-002	1.342067e+000
1.088671821352239e-002	1.336868e+000
1.088924128410039e-002	1.333645e+000
1.089070169985220e-002	1.331624e+000
1.089149415556927e-002	1.330482e+000
1.089196766463049e-002	1.329784e+000
1.089222067610621e-002	1.329407e+000
1.089237572131691e-002	1.329174e+000
1.089245614469514e-002	1.329053e+000
1.089250718613912e-002	1.328976e+000
1.089253251777302e-002	1.328937e+000
1.089254940013300e-002	1.328912e+000
1.089255727240644e-002	1.328900e+000
1.089256285860499e-002	1.328892e+000
1.089256526327281e-002	1.328888e+000
1.089256708015703e-002	1.328885e+000
1.089256780584620e-002	1.328884e+000
1.089256836325641e-002	1.328883e+000
1.089256858709198e-002	1.328883e+000
1.089256874506208e-002	1.328883e+000
1.089256881950956e-002	1.328882e+000
1.089256886577254e-002	1.328882e+000
1.089256889256594e-002	1.328882e+000
1.089256893212372e-002	1.328882e+000
1.089256895449170e-002	1.328882e+000
1.089256898415989e-002	1.328882e+000
1.091113610798652e-002	1.300750e+000
1.091169612440528e-002	1.299902e+000
1.091169828717320e-002	1.299899e+000
1.091169892400854e-002	1.299898e+000
1.091169945083912e-002	1.299897e+000
1.091226096737910e-002	1.299093e+000
1.092107323716965e-002	1.298940e+000
1.092350956130486e-002	1.302690e+000
1.092374803362167e-002	1.303174e+000
1.092400240409293e-002	1.303707e+000
1.092412567975490e-002	1.303969e+000
1.092412616130046e-002	1.303970e+000
1.092463756582589e-002	1.305064e+000
1.093751372172023e-002	1.327743e+000
1.095039616787148e-002	1.340984e+000
1.097616106017399e-002	1.348889e+000
1.099545003163669e-002	1.341489e+000
1.099769975042184e-002	1.338833e+000
1.100219918799215e-002	1.333073e+000
1.100328331472360e-002	1.331579e+000
1.100439267605429e-002	1.329965e+000
1.100466235291842e-002	1.329565e+000
1.100487065224353e-002	1.329252e+000
1.100493938876201e-002	1.329149e+000
1.100499532303836e-002	1.329064e+000
1.100501438669420e-002	1.329035e+000
1.100503050446680e-002	1.329011e+000
1.100503581678528e-002	1.329003e+000
1.100504032621713e-002	1.328996e+000
1.100504180653794e-002	1.328994e+000
1.100504302935510e-002	1.328992e+000
1.100504345304703e-002	1.328991e+000
1.100504377712005e-002	1.328991e+000
1.100504390817856e-002	1.328991e+000
1.100504399520658e-002	1.328990e+000
1.100504403987081e-002	1.328990e+000
1.100504406740809e-002	1.328990e+000
1.100504410806532e-002	1.328990e+000
1.100504413078142e-002	1.328990e+000
1.100504416113575e-002	1.328990e+000
1.102362204724411e-002	1.300842e+000
1.102416729033694e-002	1.300016e+000
1.102418066335516e-002	1.299996e+000
1.102418562453902e-002	1.299988e+000
1.102418973994966e-002	1.299982e+000
1.102474690663669e-002	1.299185e+000
1.102929865507880e-002	1.296482e+000
1.103599550056245e-002	1.302786e+000
1.103610798650171e-002	1.303015e+000
1.103633295838022e-002	1.303480e+000
1.103667041619800e-002	1.304188e+000
1.103667129499440e-002	1.304190e+000
1.103712457844541e-002	1.305151e+000
1.104863824486138e-002	1.325691e+000
1.106015753593120e-002	1.338689e+000
1.108319611807083e-002	1.347903e+000
1.110793597089428e-002	1.340477e+000
1.111018568967944e-002	1.337789e+000
1.111468512724974e-002	1.331971e+000
1.111568245374996e-002	1.330586e+000
1.111660183749205e-002	1.329242e+000
1.111684964238819e-002	1.328874e+000
1.111704773280131e-002	1.328576e+000
1.111711301825233e-002	1.328478e+000
1.111716719666895e-002	1.328396e+000
1.111718526195538e-002	1.328369e+000
1.111720061196585e-002	1.328345e+000
1.111720562034476e-002	1.328338e+000
1.111720986534589e-002	1.328331e+000
1.111721125909730e-002	1.328329e+000
1.111721240686350e-002	1.328328e+000
1.111721280667389e-002	1.328327e+000
1.111721311072887e-002	1.328326e+000
1.111721323503483e-002	1.328326e+000
1.111721331699607e-002	1.328326e+000
1.111721335950708e-002	1.328326e+000
1.111721338599538e-002	1.328326e+000
1.111721342349708e-002	1.328326e+000
1.111721344348008e-002	1.328326e+000
1.111721347276511e-002	1.328326e+000
1.113610798650171e-002	1.299698e+000
1.113661093584684e-002	1.298936e+000
1.113665804664270e-002	1.298865e+000
1.113667598193885e-002	1.298837e+000
1.113669089231622e-002	1.298815e+000
1.113723284589428e-002	1.298041e+000
1.114653841341424e-002	1.298414e+000
1.114848143982004e-002	1.301651e+000
1.114859392575930e-002	1.301880e+000
1.114881889763782e-002	1.302345e+000
1.114915635545559e-002	1.303053e+000
1.114915723425199e-002	1.303055e+000
1.114961051770300e-002	1.304017e+000
1.116112418411898e-002	1.324570e+000
1.117264347518879e-002	1.337584e+000
1.119568205732843e-002	1.346840e+000
1.122042191015188e-002	1.339467e+000
1.122267162893703e-002	1.336785e+000
1.122717106650733e-002	1.330977e+000
1.122818511120995e-002	1.329571e+000
1.122913936156661e-002	1.328178e+000
1.122939184374040e-002	1.327803e+000
1.122959291859912e-002	1.327501e+000
1.122965908496881e-002	1.327401e+000
1.122971384488016e-002	1.327318e+000
1.122973215315563e-002	1.327291e+000
1.122974769871630e-002	1.327267e+000
1.122975277766808e-002	1.327259e+000
1.122975708360944e-002	1.327253e+000
1.122975849716776e-002	1.327251e+000
1.122975966196825e-002	1.327249e+000
1.122976006725008e-002	1.327248e+000
1.122976037586112e-002	1.327248e+000
1.122976050172653e-002	1.327248e+000
1.122976058484645e-002	1.327248e+000
1.122976062785813e-002	1.327248e+000
1.122976065456389e-002	1.327248e+000
1.122976069272463e-002	1.327248e+000
1.122976071329656e-002	1.327247e+000
1.122976074277658e-002	1.327247e+000
1.124859392575930e-002	1.298712e+000
1.124915394217804e-002	1.297864e+000
1.124915610494595e-002	1.297861e+000
1.124915674178130e-002	1.297860e+000
1.124915726861187e-002	1.297859e+000
1.124971878515188e-002	1.297055e+000
1.125853105493600e-002	1.296904e+000
1.126096737907764e-002	1.300655e+000
1.126120583303355e-002	1.301140e+000
1.126146018391986e-002	1.301673e+000
1.126158353669760e-002	1.301935e+000
1.126158401854438e-002	1.301936e+000
1.126209223847021e-002	1.303023e+000
1.127732175336980e-002	1.328845e+000
1.129255870818873e-002	1.341676e+000
1.132185558318873e-002	1.345644e+000
1.133178299001689e-002	1.340296e+000
1.133673186311921e-002	1.335021e+000
1.133923704997095e-002	1.331824e+000
1.134072841323645e-002	1.329761e+000
1.134151140065948e-002	1.328633e+000
1.134199769552448e-002	1.327916e+000
1.134224518821228e-002	1.327547e+000
1.134240554027076e-002	1.327306e+000
1.134248298076578e-002	1.327189e+000
1.134253611144396e-002	1.327109e+000
1.134255993714978e-002	1.327073e+000
1.134257751122078e-002	1.327046e+000
1.134258467106449e-002	1.327035e+000
1.134259035566507e-002	1.327027e+000
1.134259245337133e-002	1.327024e+000
1.134259418130566e-002	1.327021e+000
1.134259479095248e-002	1.327020e+000
1.134259527279205e-002	1.327019e+000
1.134259545785265e-002	1.327019e+000
1.134259558676873e-002	1.327019e+000
1.134259564848439e-002	1.327019e+000
1.134259568643595e-002	1.327019e+000
1.134259571435320e-002	1.327019e+000
1.134259574791048e-002	1.327019e+000
1.134259577017619e-002	1.327018e+000
1.136107986501689e-002	1.299012e+000
1.136161034160738e-002	1.298209e+000
1.136163690108760e-002	1.298168e+000
1.136164308163512e-002	1.298159e+000
1.136164868994347e-002	1.298151e+000
1.136220472440947e-002	1.297355e+000
1.137120359955008e-002	1.297372e+000
1.137345331833523e-002	1.300963e+000
1.137356580427449e-002	1.301191e+000
1.137379077615300e-002	1.301656e+000
1.137412823397077e-002	1.302365e+000
1.137412911276717e-002	1.302367e+000
1.137458239621819e-002	1.303328e+000
1.138609606263416e-002	1.323881e+000
1.139761535370398e-002	1.336897e+000
1.142065393584361e-002	1.346163e+000
1.144539378866706e-002	1.338806e+000
1.144764350745221e-002	1.336125e+000
1.145214294502252e-002	1.330322e+000
1.145316325837393e-002	1.328908e+000
1.145413079367172e-002	1.327496e+000
1.145438497387497e-002	1.327118e+000
1.145458704366853e-002	1.326814e+000
1.145465351618616e-002	1.326714e+000
1.145470846660512e-002	1.326631e+000
1.145472686061828e-002	1.326603e+000
1.145474247458838e-002	1.326580e+000
1.145474757877233e-002	1.326572e+000
1.145475190656044e-002	1.326565e+000
1.145475332723335e-002	1.326563e+000
1.145475449815874e-002	1.326561e+000
1.145475490540976e-002	1.326561e+000
1.145475521565761e-002	1.326560e+000
1.145475534208583e-002	1.326560e+000
1.145475542562274e-002	1.326560e+000
1.145475546881546e-002	1.326560e+000
1.145475549560825e-002	1.326560e+000
1.145475553401469e-002	1.326560e+000
1.145475555479790e-002	1.326560e+000
1.145475558436484e-002	1.326560e+000
1.147356580427449e-002	1.298059e+000
1.147412221836806e-002	1.297216e+000
1.147412770060767e-002	1.297208e+000
1.147412973946618e-002	1.297205e+000
1.147413143475547e-002	1.297202e+000
1.147469066366706e-002	1.296402e+000
1.148368953880767e-002	1.296410e+000
1.148593925759282e-002	1.300002e+000
1.148605174353208e-002	1.300230e+000
1.148627671541059e-002	1.300695e+000
1.148661417322837e-002	1.301403e+000
1.148661505202477e-002	1.301405e+000
1.148706833516988e-002	1.302366e+000
1.149858116669105e-002	1.322913e+000
1.151009962245819e-002	1.335928e+000
1.153313653399248e-002	1.345200e+000
1.155787972792466e-002	1.337857e+000
1.156012944670981e-002	1.335178e+000
1.156462888428011e-002	1.329379e+000
1.156565594706380e-002	1.327956e+000
1.156663791366798e-002	1.326523e+000
1.156689388824766e-002	1.326143e+000
1.156709695351371e-002	1.325838e+000
1.156716374065881e-002	1.325737e+000
1.156721887918200e-002	1.325654e+000
1.156723736215082e-002	1.325626e+000
1.156725304667676e-002	1.325602e+000
1.156725817726093e-002	1.325595e+000
1.156726252794187e-002	1.325588e+000
1.156726395608232e-002	1.325586e+000
1.156726513343959e-002	1.325584e+000
1.156726554276089e-002	1.325583e+000
1.156726585472677e-002	1.325583e+000
1.156726598174819e-002	1.325583e+000
1.156726606572343e-002	1.325583e+000
1.156726610910731e-002	1.325583e+000
1.156726613599461e-002	1.325582e+000
1.156726617466084e-002	1.325582e+000
1.156726619566345e-002	1.325582e+000
1.156726622532715e-002	1.325582e+000
1.158605174353208e-002	1.297119e+000
1.158661052164646e-002	1.296273e+000
1.158661416871618e-002	1.296267e+000
1.158661502621438e-002	1.296266e+000
1.158661580963269e-002	1.296265e+000
1.158718405372806e-002	1.295452e+000
1.159741782140495e-002	1.297265e+000
1.159842519685042e-002	1.299063e+000
1.159852593439496e-002	1.299267e+000
1.159872740948405e-002	1.299683e+000
1.159913035966224e-002	1.300527e+000
1.159913691742131e-002	1.300541e+000
1.159955564417777e-002	1.301428e+000
1.161099414803920e-002	1.321860e+000
1.162243823983608e-002	1.334862e+000
1.164532642342983e-002	1.344213e+000
1.167036566718225e-002	1.336927e+000
1.167261538596740e-002	1.334250e+000
1.167711482353771e-002	1.328455e+000
1.167814859700597e-002	1.327024e+000
1.167914504447449e-002	1.325570e+000
1.167940276759050e-002	1.325187e+000
1.167960674367372e-002	1.324881e+000
1.167967382753362e-002	1.324780e+000
1.167972913488102e-002	1.324696e+000
1.167974770259811e-002	1.324668e+000
1.167976345382937e-002	1.324644e+000
1.167976860979581e-002	1.324637e+000
1.167977298252272e-002	1.324630e+000
1.167977441786382e-002	1.324628e+000
1.167977560143078e-002	1.324626e+000
1.167977601274898e-002	1.324625e+000
1.167977632637259e-002	1.324625e+000
1.167977645396601e-002	1.324625e+000
1.167977653836411e-002	1.324625e+000
1.167977658193229e-002	1.324625e+000
1.167977660891229e-002	1.324625e+000
1.167977664783207e-002	1.324625e+000
1.167977666904709e-002	1.324625e+000
